period_date,cbsa_code,unemployment_rate
2020-07-01,29100,6.6
2020-06-01,29100,7.9
2020-05-01,29100,9.5
2020-04-01,29100,12.1
2020-03-01,29100,3.7
2020-02-01,29100,3.4
2020-01-01,29100,3.6
2019-12-01,29100,2.8
2019-11-01,29100,2.3
2019-10-01,29100,2.3
2019-09-01,29100,2.5
2019-08-01,29100,2.9
2019-07-01,29100,3.2
2019-06-01,29100,3.5
2019-05-01,29100,2.9
2019-04-01,29100,2.9
2019-03-01,29100,3.6
2019-02-01,29100,3.6
2019-01-01,29100,3.7
2018-12-01,29100,2.7
2018-11-01,29100,2.2
2018-10-01,29100,2.2
2018-09-01,29100,2.1
2018-08-01,29100,2.6
2018-07-01,29100,2.9
2018-06-01,29100,3.3
2018-05-01,29100,2.6
2018-04-01,29100,2.8
2018-03-01,29100,3.5
2018-02-01,29100,3.6
2018-01-01,29100,3.4
2017-12-01,29100,2.6
2017-11-01,29100,2.3
2017-10-01,29100,2.3
2017-09-01,29100,2.6
2017-08-01,29100,2.9
2017-07-01,29100,3.2
2017-06-01,29100,3.4
2017-05-01,29100,2.9
2017-04-01,29100,3.0
2017-03-01,29100,3.7
2017-02-01,29100,4.2
2017-01-01,29100,4.2
2016-12-01,29100,3.4
2016-11-01,29100,3.0
2016-10-01,29100,3.1
2016-09-01,29100,3.1
2016-08-01,29100,3.4
2016-07-01,29100,3.8
2016-06-01,29100,4.0
2016-05-01,29100,3.4
2016-04-01,29100,3.7
2016-03-01,29100,4.5
2016-02-01,29100,4.7
2016-01-01,29100,4.7
2015-12-01,29100,3.7
2015-11-01,29100,3.4
2015-10-01,29100,3.1
2015-09-01,29100,3.1
2015-08-01,29100,3.4
2015-07-01,29100,3.8
2015-06-01,29100,4.1
2015-05-01,29100,3.9
2015-04-01,29100,3.6
2015-03-01,29100,4.4
2015-02-01,29100,4.7
2015-01-01,29100,4.6
2025-11-01,29180,3.8
2025-09-01,29180,3.9
2025-08-01,29180,3.7
2025-07-01,29180,4.0
2025-06-01,29180,4.3
2025-05-01,29180,4.0
2025-04-01,29180,3.4
2025-03-01,29180,3.9
2025-02-01,29180,3.6
2025-01-01,29180,3.8
2024-12-01,29180,3.6
2024-11-01,29180,3.9
2024-10-01,29180,4.0
2024-09-01,29180,4.0
2024-08-01,29180,4.1
2024-07-01,29180,4.1
2024-06-01,29180,4.2
2024-05-01,29180,3.4
2024-04-01,29180,3.2
2024-03-01,29180,3.6
2024-02-01,29180,3.7
2024-01-01,29180,3.8
2023-12-01,29180,3.4
2023-11-01,29180,3.2
2023-10-01,29180,3.4
2023-09-01,29180,3.5
2023-08-01,29180,3.3
2023-07-01,29180,3.0
2023-06-01,29180,3.6
2023-05-01,29180,3.1
2023-04-01,29180,2.6
2023-03-01,29180,2.8
2023-02-01,29180,3.1
2023-01-01,29180,3.2
2022-12-01,29180,2.8
2022-11-01,29180,2.7
2022-10-01,29180,2.9
2022-09-01,29180,3.1
2022-08-01,29180,3.3
2022-07-01,29180,3.5
2022-06-01,29180,3.8
2022-05-01,29180,3.0
2022-04-01,29180,2.8
2022-03-01,29180,3.0
2022-02-01,29180,3.2
2022-01-01,29180,3.5
2021-12-01,29180,2.8
2021-11-01,29180,3.1
2021-10-01,29180,3.5
2021-09-01,29180,3.9
2021-08-01,29180,4.5
2021-07-01,29180,5.0
2021-06-01,29180,5.8
2021-05-01,29180,5.1
2021-04-01,29180,5.1
2021-03-01,29180,5.4
2021-02-01,29180,5.7
2021-01-01,29180,6.1
2020-12-01,29180,5.9
2020-11-01,29180,5.8
2020-10-01,29180,6.6
2020-09-01,29180,7.6
2020-08-01,29180,7.5
2020-07-01,29180,9.2
2020-06-01,29180,9.6
2020-05-01,29180,10.4
2020-04-01,29180,10.9
2020-03-01,29180,6.1
2020-02-01,29180,3.6
2020-01-01,29180,4.4
2019-12-01,29180,3.9
2019-11-01,29180,4.1
2019-10-01,29180,4.2
2019-09-01,29180,4.2
2019-08-01,29180,4.4
2019-07-01,29180,4.6
2019-06-01,29180,4.8
2019-05-01,29180,3.9
2019-04-01,29180,3.4
2019-03-01,29180,3.7
2019-02-01,29180,4.0
2019-01-01,29180,4.6
2018-12-01,29180,3.9
2018-11-01,29180,3.9
2018-10-01,29180,4.1
2018-09-01,29180,4.3
2018-08-01,29180,4.6
2018-07-01,29180,5.0
2018-06-01,29180,5.4
2018-05-01,29180,4.4
2018-04-01,29180,4.2
2018-03-01,29180,4.4
2018-02-01,29180,4.3
2018-01-01,29180,4.5
2017-12-01,29180,4.0
2017-11-01,29180,4.1
2017-10-01,29180,4.2
2017-09-01,29180,4.7
2017-08-01,29180,5.1
2017-07-01,29180,5.2
2017-06-01,29180,5.4
2017-05-01,29180,5.0
2017-04-01,29180,5.0
2017-03-01,29180,5.3
2017-02-01,29180,5.6
2017-01-01,29180,6.1
2016-12-01,29180,5.5
2016-11-01,29180,5.6
2016-10-01,29180,6.1
2016-09-01,29180,6.7
2016-08-01,29180,6.6
2016-07-01,29180,6.9
2016-06-01,29180,7.1
2016-05-01,29180,6.3
2016-04-01,29180,6.2
2016-03-01,29180,6.3
2016-02-01,29180,6.0
2016-01-01,29180,6.3
2015-12-01,29180,5.7
2015-11-01,29180,6.0
2015-10-01,29180,6.2
2015-09-01,29180,6.2
2015-08-01,29180,6.2
2015-07-01,29180,6.5
2015-06-01,29180,6.7
2015-05-01,29180,6.3
2015-04-01,29180,5.8
2015-03-01,29180,5.8
2015-02-01,29180,5.7
2015-01-01,29180,5.9
2025-11-01,29200,2.9
2025-09-01,29200,3.3
2025-08-01,29200,3.9
2025-07-01,29200,4.6
2025-06-01,29200,3.7
2025-05-01,29200,3.2
2025-04-01,29200,2.6
2025-03-01,29200,3.2
2025-02-01,29200,4.0
2025-01-01,29200,3.9
2024-12-01,29200,3.5
2024-11-01,29200,3.8
2024-10-01,29200,3.5
2024-09-01,29200,3.4
2024-08-01,29200,3.9
2024-07-01,29200,4.7
2024-06-01,29200,4.4
2024-05-01,29200,3.7
2024-04-01,29200,3.0
2024-03-01,29200,3.9
2024-02-01,29200,3.9
2024-01-01,29200,3.4
2023-12-01,29200,2.4
2023-11-01,29200,2.9
2023-10-01,29200,2.8
2023-09-01,29200,2.7
2023-08-01,29200,3.0
2023-07-01,29200,3.4
2023-06-01,29200,3.1
2023-05-01,29200,3.0
2023-04-01,29200,2.2
2023-03-01,29200,3.0
2023-02-01,29200,3.2
2023-01-01,29200,3.0
2022-12-01,29200,2.1
2022-11-01,29200,2.6
2022-10-01,29200,2.7
2022-09-01,29200,2.2
2022-08-01,29200,2.9
2022-07-01,29200,3.4
2022-06-01,29200,3.2
2022-05-01,29200,2.7
2022-04-01,29200,2.2
2022-03-01,29200,3.0
2022-02-01,29200,3.1
2022-01-01,29200,3.1
2021-12-01,29200,2.2
2021-11-01,29200,2.6
2021-10-01,29200,2.7
2021-09-01,29200,2.9
2021-08-01,29200,3.2
2021-07-01,29200,3.6
2021-06-01,29200,4.0
2021-05-01,29200,3.6
2021-04-01,29200,3.3
2021-03-01,29200,4.1
2021-02-01,29200,4.3
2021-01-01,29200,4.5
2020-12-01,29200,4.1
2020-11-01,29200,4.5
2020-10-01,29200,4.7
2020-09-01,29200,5.2
2020-08-01,29200,6.3
2020-07-01,29200,8.4
2020-06-01,29200,8.8
2020-05-01,29200,12.5
2020-04-01,29200,12.6
2020-03-01,29200,4.1
2020-02-01,29200,3.3
2020-01-01,29200,3.4
2019-12-01,29200,2.5
2019-11-01,29200,2.8
2019-10-01,29200,2.7
2019-09-01,29200,2.4
2019-08-01,29200,3.1
2019-07-01,29200,3.3
2019-06-01,29200,3.3
2019-05-01,29200,2.8
2019-04-01,29200,2.3
2019-03-01,29200,3.2
2019-02-01,29200,3.6
2019-01-01,29200,3.8
2018-12-01,29200,2.8
2018-11-01,29200,3.0
2018-10-01,29200,3.1
2018-09-01,29200,2.6
2018-08-01,29200,3.3
2018-07-01,29200,3.6
2018-06-01,29200,3.6
2018-05-01,29200,3.0
2018-04-01,29200,2.7
2018-03-01,29200,3.4
2018-02-01,29200,3.7
2018-01-01,29200,3.5
2017-12-01,29200,2.6
2017-11-01,29200,3.1
2017-10-01,29200,2.8
2017-09-01,29200,2.8
2017-08-01,29200,3.6
2017-07-01,29200,3.7
2017-06-01,29200,3.4
2017-05-01,29200,2.9
2017-04-01,29200,2.4
2017-03-01,29200,3.5
2017-02-01,29200,4.0
2017-01-01,29200,4.1
2016-12-01,29200,3.4
2016-11-01,29200,3.6
2016-10-01,29200,3.6
2016-09-01,29200,3.6
2016-08-01,29200,4.2
2016-07-01,29200,4.9
2016-06-01,29200,4.5
2016-05-01,29200,3.8
2016-04-01,29200,3.8
2016-03-01,29200,4.5
2016-02-01,29200,4.6
2016-01-01,29200,4.6
2015-12-01,29200,3.9
2015-11-01,29200,4.2
2015-10-01,29200,3.8
2015-09-01,29200,3.7
2015-08-01,29200,4.1
2015-07-01,29200,4.9
2015-06-01,29200,4.8
2015-05-01,29200,4.2
2015-04-01,29200,3.5
2015-03-01,29200,4.5
2015-02-01,29200,4.6
2015-01-01,29200,5.1
2025-11-01,29340,4.4
2025-09-01,29340,4.7
2025-08-01,29340,4.5
2025-07-01,29340,4.8
2025-06-01,29340,5.2
2025-05-01,29340,4.9
2025-04-01,29340,4.1
2025-03-01,29340,4.7
2025-02-01,29340,4.4
2025-01-01,29340,4.7
2024-12-01,29340,4.5
2024-11-01,29340,4.7
2024-10-01,29340,4.8
2024-09-01,29340,4.8
2024-08-01,29340,5.0
2024-07-01,29340,4.9
2024-06-01,29340,5.0
2024-05-01,29340,3.9
2024-04-01,29340,3.7
2024-03-01,29340,4.1
2024-02-01,29340,4.4
2024-01-01,29340,4.5
2023-12-01,29340,4.0
2023-11-01,29340,3.9
2023-10-01,29340,4.1
2023-09-01,29340,4.1
2023-08-01,29340,3.8
2023-07-01,29340,3.6
2023-06-01,29340,4.3
2023-05-01,29340,3.8
2023-04-01,29340,3.2
2023-03-01,29340,3.4
2023-02-01,29340,3.7
2023-01-01,29340,4.0
2022-12-01,29340,3.4
2022-11-01,29340,3.3
2022-10-01,29340,3.4
2022-09-01,29340,3.6
2022-08-01,29340,3.9
2022-07-01,29340,4.2
2022-06-01,29340,4.5
2022-05-01,29340,3.7
2022-04-01,29340,3.4
2022-03-01,29340,3.6
2022-02-01,29340,3.8
2022-01-01,29340,4.2
2021-12-01,29340,3.5
2021-11-01,29340,3.8
2021-10-01,29340,4.2
2021-09-01,29340,4.8
2021-08-01,29340,5.5
2021-07-01,29340,6.2
2021-06-01,29340,7.3
2021-05-01,29340,6.7
2021-04-01,29340,6.9
2021-03-01,29340,7.2
2021-02-01,29340,7.7
2021-01-01,29340,8.3
2020-12-01,29340,8.7
2020-11-01,29340,9.1
2020-10-01,29340,10.9
2020-09-01,29340,14.6
2020-08-01,29340,9.6
2020-07-01,29340,11.6
2020-06-01,29340,12.3
2020-05-01,29340,14.0
2020-04-01,29340,13.5
2020-03-01,29340,7.0
2020-02-01,29340,4.1
2020-01-01,29340,5.0
2019-12-01,29340,4.4
2019-11-01,29340,4.4
2019-10-01,29340,4.5
2019-09-01,29340,4.5
2019-08-01,29340,4.8
2019-07-01,29340,5.0
2019-06-01,29340,5.1
2019-05-01,29340,4.1
2019-04-01,29340,3.5
2019-03-01,29340,3.8
2019-02-01,29340,4.0
2019-01-01,29340,4.7
2018-12-01,29340,4.0
2018-11-01,29340,3.8
2018-10-01,29340,4.0
2018-09-01,29340,4.2
2018-08-01,29340,4.5
2018-07-01,29340,4.9
2018-06-01,29340,5.3
2018-05-01,29340,4.2
2018-04-01,29340,4.0
2018-03-01,29340,4.0
2018-02-01,29340,4.0
2018-01-01,29340,4.3
2017-12-01,29340,3.8
2017-11-01,29340,3.9
2017-10-01,29340,3.8
2017-09-01,29340,4.5
2017-08-01,29340,4.6
2017-07-01,29340,4.7
2017-06-01,29340,4.8
2017-05-01,29340,4.4
2017-04-01,29340,4.3
2017-03-01,29340,4.5
2017-02-01,29340,4.8
2017-01-01,29340,5.3
2016-12-01,29340,4.7
2016-11-01,29340,4.8
2016-10-01,29340,5.1
2016-09-01,29340,5.7
2016-08-01,29340,5.7
2016-07-01,29340,5.8
2016-06-01,29340,6.0
2016-05-01,29340,5.1
2016-04-01,29340,5.1
2016-03-01,29340,5.3
2016-02-01,29340,5.2
2016-01-01,29340,5.8
2015-12-01,29340,4.6
2015-11-01,29340,4.7
2015-10-01,29340,4.9
2015-09-01,29340,5.3
2015-08-01,29340,5.3
2015-07-01,29340,5.7
2015-06-01,29340,5.8
2015-05-01,29340,5.7
2015-04-01,29340,5.3
2015-03-01,29340,5.6
2015-02-01,29340,5.7
2015-01-01,29340,6.3
2025-11-01,29420,5.3
2025-09-01,29420,5.5
2025-08-01,29420,5.3
2025-07-01,29420,5.3
2025-06-01,29420,5.1
2025-05-01,29420,4.9
2025-04-01,29420,4.3
2025-03-01,29420,5.1
2025-02-01,29420,4.9
2025-01-01,29420,4.7
2024-12-01,29420,4.4
2024-11-01,29420,4.4
2024-10-01,29420,4.7
2024-09-01,29420,4.6
2024-08-01,29420,4.8
2024-07-01,29420,5.2
2024-06-01,29420,4.7
2024-05-01,29420,4.1
2024-04-01,29420,3.8
2024-03-01,29420,3.9
2024-02-01,29420,4.2
2024-01-01,29420,4.2
2023-12-01,29420,4.0
2023-11-01,29420,4.1
2023-10-01,29420,4.5
2023-09-01,29420,4.6
2023-08-01,29420,4.6
2023-07-01,29420,4.8
2023-06-01,29420,4.6
2023-05-01,29420,4.5
2023-04-01,29420,4.4
2023-03-01,29420,4.4
2023-02-01,29420,4.6
2023-01-01,29420,4.6
2022-12-01,29420,4.2
2022-11-01,29420,4.6
2022-10-01,29420,4.7
2022-09-01,29420,4.8
2022-08-01,29420,5.2
2022-07-01,29420,5.1
2022-06-01,29420,5.2
2022-05-01,29420,4.4
2022-04-01,29420,4.4
2022-03-01,29420,4.2
2022-02-01,29420,4.6
2022-01-01,29420,4.8
2021-12-01,29420,4.0
2021-11-01,29420,4.2
2021-10-01,29420,4.6
2021-09-01,29420,5.1
2021-08-01,29420,5.5
2021-07-01,29420,6.2
2021-06-01,29420,6.9
2021-05-01,29420,6.3
2021-04-01,29420,6.5
2021-03-01,29420,6.5
2021-02-01,29420,7.1
2021-01-01,29420,7.3
2020-12-01,29420,7.4
2020-11-01,29420,7.4
2020-10-01,29420,7.7
2020-09-01,29420,9.0
2020-08-01,29420,9.7
2020-07-01,29420,11.5
2020-06-01,29420,12.6
2020-05-01,29420,17.3
2020-04-01,29420,19.4
2020-03-01,29420,7.1
2020-02-01,29420,5.9
2020-01-01,29420,6.3
2019-12-01,29420,5.9
2019-11-01,29420,5.8
2019-10-01,29420,5.9
2019-09-01,29420,5.8
2019-08-01,29420,6.3
2019-07-01,29420,6.6
2019-06-01,29420,6.4
2019-05-01,29420,5.9
2019-04-01,29420,5.8
2019-03-01,29420,6.0
2019-02-01,29420,6.1
2019-01-01,29420,6.9
2018-12-01,29420,6.3
2018-11-01,29420,5.8
2018-10-01,29420,5.7
2018-09-01,29420,5.9
2018-08-01,29420,6.0
2018-07-01,29420,6.1
2018-06-01,29420,6.3
2018-05-01,29420,5.3
2018-04-01,29420,5.6
2018-03-01,29420,5.7
2018-02-01,29420,6.1
2018-01-01,29420,6.5
2017-12-01,29420,6.2
2017-11-01,29420,5.8
2017-10-01,29420,5.7
2017-09-01,29420,6.0
2017-08-01,29420,6.3
2017-07-01,29420,6.4
2017-06-01,29420,6.4
2017-05-01,29420,6.0
2017-04-01,29420,6.0
2017-03-01,29420,6.2
2017-02-01,29420,6.7
2017-01-01,29420,7.1
2016-12-01,29420,6.4
2016-11-01,29420,6.3
2016-10-01,29420,6.6
2016-09-01,29420,7.1
2016-08-01,29420,7.0
2016-07-01,29420,7.2
2016-06-01,29420,7.3
2016-05-01,29420,6.6
2016-04-01,29420,7.0
2016-03-01,29420,7.4
2016-02-01,29420,7.6
2016-01-01,29420,8.0
2015-12-01,29420,7.5
2015-11-01,29420,7.5
2015-10-01,29420,7.6
2015-09-01,29420,7.8
2015-08-01,29420,8.1
2015-07-01,29420,8.4
2015-06-01,29420,8.2
2015-05-01,29420,7.7
2015-04-01,29420,7.6
2015-03-01,29420,7.9
2015-02-01,29420,8.6
2015-01-01,29420,8.9
2025-11-01,29460,6.0
2025-09-01,29460,5.2
2025-08-01,29460,5.4
2025-07-01,29460,5.0
2025-06-01,29460,4.9
2025-05-01,29460,4.3
2025-04-01,29460,4.2
2025-03-01,29460,4.3
2025-02-01,29460,4.5
2025-01-01,29460,4.5
2024-12-01,29460,3.9
2024-11-01,29460,4.3
2024-10-01,29460,4.3
2024-09-01,29460,4.4
2024-08-01,29460,4.8
2024-07-01,29460,4.8
2024-06-01,29460,4.6
2024-05-01,29460,3.9
2024-04-01,29460,3.6
2024-03-01,29460,3.9
2024-02-01,29460,3.9
2024-01-01,29460,4.0
2023-12-01,29460,3.7
2023-11-01,29460,3.9
2023-10-01,29460,4.1
2023-09-01,29460,4.0
2023-08-01,29460,4.2
2023-07-01,29460,4.0
2023-06-01,29460,4.0
2023-05-01,29460,3.5
2023-04-01,29460,3.0
2023-03-01,29460,3.3
2023-02-01,29460,3.3
2023-01-01,29460,3.5
2022-12-01,29460,3.0
2022-11-01,29460,3.5
2022-10-01,29460,3.6
2022-09-01,29460,3.4
2022-08-01,29460,3.7
2022-07-01,29460,3.8
2022-06-01,29460,3.9
2022-05-01,29460,3.3
2022-04-01,29460,3.3
2022-03-01,29460,3.5
2022-02-01,29460,3.9
2022-01-01,29460,4.4
2021-12-01,29460,3.7
2021-11-01,29460,4.4
2021-10-01,29460,4.7
2021-09-01,29460,5.0
2021-08-01,29460,5.5
2021-07-01,29460,5.9
2021-06-01,29460,6.2
2021-05-01,29460,5.5
2021-04-01,29460,5.5
2021-03-01,29460,5.7
2021-02-01,29460,5.9
2021-01-01,29460,6.5
2020-12-01,29460,6.4
2020-11-01,29460,7.0
2020-10-01,29460,7.5
2020-09-01,29460,9.2
2020-08-01,29460,9.8
2020-07-01,29460,13.8
2020-06-01,29460,14.8
2020-05-01,29460,17.6
2020-04-01,29460,12.7
2020-03-01,29460,4.7
2020-02-01,29460,3.1
2020-01-01,29460,3.6
2019-12-01,29460,3.1
2019-11-01,29460,3.4
2019-10-01,29460,3.6
2019-09-01,29460,3.7
2019-08-01,29460,4.0
2019-07-01,29460,4.2
2019-06-01,29460,4.0
2019-05-01,29460,3.5
2019-04-01,29460,3.3
2019-03-01,29460,3.6
2019-02-01,29460,3.7
2019-01-01,29460,4.2
2018-12-01,29460,3.6
2018-11-01,29460,3.7
2018-10-01,29460,3.9
2018-09-01,29460,4.0
2018-08-01,29460,4.2
2018-07-01,29460,4.4
2018-06-01,29460,4.5
2018-05-01,29460,3.8
2018-04-01,29460,3.8
2018-03-01,29460,4.1
2018-02-01,29460,4.3
2018-01-01,29460,4.6
2017-12-01,29460,4.1
2017-11-01,29460,4.5
2017-10-01,29460,4.5
2017-09-01,29460,4.7
2017-08-01,29460,5.0
2017-07-01,29460,5.0
2017-06-01,29460,4.9
2017-05-01,29460,4.4
2017-04-01,29460,4.3
2017-03-01,29460,4.6
2017-02-01,29460,4.9
2017-01-01,29460,5.4
2016-12-01,29460,4.9
2016-11-01,29460,5.2
2016-10-01,29460,5.5
2016-09-01,29460,5.8
2016-08-01,29460,5.8
2016-07-01,29460,5.8
2016-06-01,29460,5.7
2016-05-01,29460,4.9
2016-04-01,29460,5.0
2016-03-01,29460,5.3
2016-02-01,29460,5.3
2016-01-01,29460,5.7
2015-12-01,29460,5.6
2015-11-01,29460,6.0
2015-10-01,29460,6.2
2015-09-01,29460,6.4
2015-08-01,29460,6.6
2015-07-01,29460,7.0
2015-06-01,29460,6.6
2015-05-01,29460,6.3
2015-04-01,29460,6.0
2015-03-01,29460,6.2
2015-02-01,29460,6.5
2015-01-01,29460,7.0
2025-11-01,29540,2.9
2025-09-01,29540,3.4
2025-08-01,29540,4.1
2025-07-01,29540,3.8
2025-06-01,29540,3.6
2025-05-01,29540,3.1
2025-04-01,29540,2.7
2025-03-01,29540,3.1
2025-02-01,29540,3.3
2025-01-01,29540,3.3
2024-12-01,29540,2.5
2024-11-01,29540,2.6
2024-10-01,29540,2.8
2024-09-01,29540,2.5
2024-08-01,29540,3.8
2024-07-01,29540,3.5
2024-06-01,29540,3.2
2024-05-01,29540,2.6
2024-04-01,29540,2.3
2024-03-01,29540,2.8
2024-02-01,29540,3.1
2024-01-01,29540,2.9
2023-12-01,29540,2.5
2023-11-01,29540,2.5
2023-10-01,29540,2.7
2023-09-01,29540,2.6
2023-08-01,29540,3.7
2023-07-01,29540,3.3
2023-06-01,29540,3.3
2023-05-01,29540,2.8
2023-04-01,29540,2.4
2023-03-01,29540,2.7
2023-02-01,29540,3.2
2023-01-01,29540,3.1
2022-12-01,29540,2.6
2022-11-01,29540,2.7
2022-10-01,29540,3.0
2022-09-01,29540,2.9
2022-08-01,29540,4.3
2022-07-01,29540,3.9
2022-06-01,29540,3.9
2022-05-01,29540,3.3
2022-04-01,29540,3.0
2022-03-01,29540,3.3
2022-02-01,29540,3.6
2022-01-01,29540,3.8
2021-12-01,29540,2.9
2021-11-01,29540,3.2
2021-10-01,29540,3.8
2021-09-01,29540,3.9
2021-08-01,29540,5.1
2021-07-01,29540,5.2
2021-06-01,29540,5.2
2021-05-01,29540,4.7
2021-04-01,29540,4.7
2021-03-01,29540,5.0
2021-02-01,29540,5.6
2021-01-01,29540,5.8
2020-12-01,29540,5.9
2020-11-01,29540,5.6
2020-10-01,29540,5.7
2020-09-01,29540,6.7
2020-08-01,29540,7.4
2020-07-01,29540,9.3
2020-06-01,29540,10.5
2020-05-01,29540,11.5
2020-04-01,29540,14.1
2020-03-01,29540,3.8
2020-02-01,29540,3.5
2020-01-01,29540,3.7
2019-12-01,29540,3.0
2019-11-01,29540,3.0
2019-10-01,29540,3.2
2019-09-01,29540,3.1
2019-08-01,29540,3.9
2019-07-01,29540,4.0
2019-06-01,29540,3.6
2019-05-01,29540,3.1
2019-04-01,29540,2.9
2019-03-01,29540,3.4
2019-02-01,29540,3.7
2019-01-01,29540,3.7
2018-12-01,29540,3.0
2018-11-01,29540,2.9
2018-10-01,29540,3.1
2018-09-01,29540,3.1
2018-08-01,29540,3.8
2018-07-01,29540,4.0
2018-06-01,29540,3.8
2018-05-01,29540,3.1
2018-04-01,29540,3.1
2018-03-01,29540,3.5
2018-02-01,29540,4.0
2018-01-01,29540,4.1
2017-12-01,29540,3.4
2017-11-01,29540,3.5
2017-10-01,29540,3.5
2017-09-01,29540,3.6
2017-08-01,29540,4.5
2017-07-01,29540,4.4
2017-06-01,29540,4.1
2017-05-01,29540,3.7
2017-04-01,29540,3.4
2017-03-01,29540,3.9
2017-02-01,29540,4.3
2017-01-01,29540,4.5
2016-12-01,29540,3.6
2016-11-01,29540,3.6
2016-10-01,29540,3.9
2016-09-01,29540,3.9
2016-08-01,29540,4.6
2016-07-01,29540,4.7
2016-06-01,29540,4.4
2016-05-01,29540,3.8
2016-04-01,29540,3.7
2016-03-01,29540,4.2
2016-02-01,29540,4.5
2016-01-01,29540,4.4
2015-12-01,29540,3.6
2015-11-01,29540,3.7
2015-10-01,29540,3.7
2015-09-01,29540,3.8
2015-08-01,29540,4.5
2015-07-01,29540,4.7
2015-06-01,29540,4.5
2015-05-01,29540,4.3
2015-04-01,29540,3.8
2015-03-01,29540,4.4
2015-02-01,29540,4.7
2015-01-01,29540,4.9
2025-11-01,29620,4.2
2025-09-01,29620,4.1
2025-08-01,29620,5.2
2025-07-01,29620,6.4
2025-06-01,29620,5.7
2025-05-01,29620,5.3
2025-04-01,29620,4.6
2025-03-01,29620,5.1
2025-02-01,29620,5.1
2025-01-01,29620,5.1
2024-12-01,29620,4.5
2024-11-01,29620,4.1
2024-10-01,29620,4.1
2024-09-01,29620,4.2
2024-08-01,29620,4.8
2024-07-01,29620,5.3
2024-06-01,29620,5.6
2024-05-01,29620,4.5
2024-04-01,29620,3.6
2024-03-01,29620,3.9
2024-02-01,29620,4.2
2024-01-01,29620,3.9
2023-12-01,29620,3.2
2023-11-01,29620,2.9
2023-10-01,29620,3.8
2023-09-01,29620,3.5
2023-08-01,29620,4.0
2023-07-01,29620,4.3
2023-06-01,29620,4.1
2023-05-01,29620,3.8
2023-04-01,29620,3.0
2023-03-01,29620,3.9
2023-02-01,29620,4.1
2023-01-01,29620,4.7
2022-12-01,29620,3.4
2022-11-01,29620,3.3
2022-10-01,29620,3.6
2022-09-01,29620,3.7
2022-08-01,29620,4.8
2022-07-01,29620,5.7
2022-06-01,29620,4.6
2022-05-01,29620,4.8
2022-04-01,29620,4.1
2022-03-01,29620,4.0
2022-02-01,29620,4.2
2022-01-01,29620,4.9
2021-12-01,29620,3.4
2021-11-01,29620,3.1
2021-10-01,29620,3.8
2021-09-01,29620,5.4
2021-08-01,29620,6.3
2021-07-01,29620,5.9
2021-06-01,29620,6.0
2021-05-01,29620,5.6
2021-04-01,29620,5.9
2021-03-01,29620,5.2
2021-02-01,29620,5.2
2021-01-01,29620,5.4
2020-12-01,29620,5.5
2020-11-01,29620,4.8
2020-10-01,29620,5.2
2020-09-01,29620,6.8
2020-08-01,29620,7.8
2020-07-01,29620,10.2
2020-06-01,29620,10.8
2020-05-01,29620,14.2
2020-04-01,29620,18.3
2020-03-01,29620,3.7
2020-02-01,29620,2.9
2020-01-01,29620,3.1
2019-12-01,29620,2.8
2019-11-01,29620,2.5
2019-10-01,29620,3.5
2019-09-01,29620,3.1
2019-08-01,29620,3.7
2019-07-01,29620,4.5
2019-06-01,29620,3.9
2019-05-01,29620,3.2
2019-04-01,29620,3.1
2019-03-01,29620,3.8
2019-02-01,29620,3.6
2019-01-01,29620,4.0
2018-12-01,29620,3.2
2018-11-01,29620,3.0
2018-10-01,29620,2.9
2018-09-01,29620,3.1
2018-08-01,29620,3.3
2018-07-01,29620,4.3
2018-06-01,29620,3.9
2018-05-01,29620,3.2
2018-04-01,29620,3.4
2018-03-01,29620,3.7
2018-02-01,29620,4.0
2018-01-01,29620,4.6
2017-12-01,29620,3.7
2017-11-01,29620,3.4
2017-10-01,29620,3.6
2017-09-01,29620,4.1
2017-08-01,29620,4.8
2017-07-01,29620,5.3
2017-06-01,29620,4.8
2017-05-01,29620,3.7
2017-04-01,29620,3.3
2017-03-01,29620,3.9
2017-02-01,29620,4.3
2017-01-01,29620,4.5
2016-12-01,29620,3.5
2016-11-01,29620,3.4
2016-10-01,29620,3.8
2016-09-01,29620,3.9
2016-08-01,29620,4.3
2016-07-01,29620,4.9
2016-06-01,29620,4.6
2016-05-01,29620,4.9
2016-04-01,29620,3.8
2016-03-01,29620,4.2
2016-02-01,29620,4.1
2016-01-01,29620,4.6
2015-12-01,29620,3.5
2015-11-01,29620,3.4
2015-10-01,29620,3.7
2015-09-01,29620,3.9
2015-08-01,29620,4.4
2015-07-01,29620,5.3
2015-06-01,29620,5.1
2015-05-01,29620,4.9
2015-04-01,29620,4.3
2015-03-01,29620,4.8
2015-02-01,29620,5.0
2015-01-01,29620,5.6
2025-11-01,29700,4.3
2025-09-01,29700,4.7
2025-08-01,29700,5.0
2025-07-01,29700,4.7
2025-06-01,29700,4.7
2025-05-01,29700,4.7
2025-04-01,29700,4.5
2025-03-01,29700,4.7
2025-02-01,29700,4.6
2025-01-01,29700,4.3
2024-12-01,29700,3.7
2024-11-01,29700,4.1
2024-10-01,29700,4.0
2024-09-01,29700,4.0
2024-08-01,29700,4.3
2024-07-01,29700,4.5
2024-06-01,29700,4.7
2024-05-01,29700,4.0
2024-04-01,29700,3.8
2024-03-01,29700,4.2
2024-02-01,29700,4.6
